Landy, Leigh, Myatt, Tony (Eds)	Organised Sound  	1	Cambridge University Press	Journal	528	false			industry manual - other	true		Cambridge, UK : Cambridge University Press, c2001.	in yearbooks & directories	Includes: 'A View of Computer Music from NZ: Auckland, Waikato and the Asia/Pacific' by William Dart, John Elmsly and Ian Whalley; and 'Half Heard Sounds in the Summer Air: Electroacoustic Music in Wellington and the South Island of NZ' by Michael Norris and John Young	vol 6 No 1 April 2001		(c) Cambridge University Press 2001	Organised Sound	2001												yes					1355-7718
	Arts Council of New Zealand Annual Report for the year ended 30 June 2005	1	Creative New Zealand	book or booklet - paperback	532	false			industry manual - NZ	true		v. ; 24 cm.	in annual reports						2005												yes					
	Te Hukuroa : Consulation Report for the Maori Music Industry Coalition Board 	1	Maori Music Industry Coalition	book or booklet - paperback	533	false			industry manual - NZ	true			in annual reports						2005												yes					
	Len Lye - Composing Motion: The Sound of Tangible Motion Sculpture	2	Atoll	CD	535	true	$30	CDACD305	NZ recordings - other genres	true					Bell Wand (components) Big Blade Blade Blade #2 Fountain Grass Radiohead #2 Roundhead Sea Serpent Storm Stormking Trilogy Universe Witch Dance (components) r 					Atoll ACD305	00:51:00										yes					
	Cherry Pie	1		CD	536	true	$30	CDHEN712	NZ recordings - other genres	true		1 sound disc (47 min., 55 sec.) : digital ; 4 3/4 in.		Answerphone Bokoo Cecilia's Gift Cherry Pie  Epilogue - Golden Generation For A Man Pedestal Suddenly Lost Train Vent Walk My Road 	This follow-up album to Adu's acclaimed debut 'Dig a Hole', 'Cherry Pie' represents an eclectic collection of styles, for which Adu has become renowned. Mellow and smooth, jazzy and raw, these songs are performed by some of New Zealand's finest musicians.		(c) Leila Adu 2005		2005		00:47:55								Leila Adu, Ricky Gooch, Jeff Henderson, David Long, Thomas Callwood, 		yes					
Simpson, Adrienne	Hallelujahs and History - Auckland Choral 1855 - 2005	1	Auckland Choral	Book or booklet - paperback	537	false			history	true		235 p. : ill. ; 24 cm			'How amazing tovisualise those early Aucklanders getting off their boats and immediately forming a choir!' So began the programme notes by Peter Watts, Musical Director of Auckland Choral, for the 2005 weekend of concerts celebrating the choir's 150 years of music-making. Containing much more than a history of concerts performed, this is a book to delight everyone interested in the social and cultural development of Auckland, and New Zelanad as a whole, over the past 150 years.		(c) Adrienne Simpson 2005		2005					Dedicated to the members of the Auckland Choral Society, past and present							yes		0-473-10373-7			
	True Colours	1	Mushroom Records	CD	539	false			NZ recordings - other genres	true		1 sound disc (46 min., 25 sec.) : digital ; 4 3/4 in.					(c) Mushroom Records P/L 1979, 1992		1992	Mushroom MUSH32338.2	00:46:25								Split Enz		yes					
	Second Thoughts	1	Mushroom Records	CD	540	false			NZ recordings - other genres	true		1 sound disc (41 min., 41 sec.) : digital ; 4 3/4 in.					(c) Mushroom Records P/L 1976, 1992		1992	Mushroom MUSH32330.2	00:41:41								Split Enz		yes					
	Close You Eyes - Lullabies from around the world	1	Wellington ESOL Home Tutors Service	CD 	541	true	$30		NZ recordings - other genres	true		1 sound disc : digital ; 4 3/4 in.			Especially suitable for education, this CD features lullabies from 18 different migrant peoples, including countries as diverse as Finland, Ethiopia, Greece, Hungary, Argentina, and the United States. The 19th track is Aotearoa's own most recognised lullaby, "Hine e Hine", performed by Rebecca Solomon-Flavell. This recording, presented with a beautiful book of lyrics and notes about the performers and their migrant backgrounds, is a project of the Wellington ESOL Home Tutor Service.		(c) Wellington ESOL Home Tutors Service 2005		2005												yes					
	Who's Kidding Who?	1	Puffatrain Records	CD	542	false			NZ recordings - other genres	true							(c) Len Fifield, 2005		2005	Puffatrain #0805 Laf Music									Len Fifield		yes					
	All The Bells and Whistles - Southward Wurlitzer Theatre Organ	1	Puffatrain Records	CD	543	false			NZ recordings - other genres	true					Old-time favourites and original pieces composed by Len Fifield, played on the Southward Museum Wurlitzer Theatre Organ (built in 1929).		(c) Puffatrain Records 2005		2005	PTS20051									Len Fifield		yes					
	I Can Still Do It!	1	Puffatrain Records	CD	544	false			NZ recordings - other genres	true					As a One Man Band with the drum on my back, cymbals, guitar, etc I had a great tme playing a limited range of music. It was a natural progression to keyboards and to being able to play a larger variety of music. This collection of songs takes a light hearted look at some of the hings that happen to folk when they've been on this planet 40 plus years.		(c) Len Fifield, 2002		2002										Len Fifield		yes					
	Under the Southern Cross: New Zealand Sea Shanties	1	Ode Record Company Ltd	CD	545	true	$30	CDMAN2014	NZ recordings - other genres	true		1 sound disc (65 min., 34 sec.) : digital ; 4 3/4 in.			7 traditional songs of early sealers, whalers and fishermen, and 11 contemporary songs, some written by members of the Maritime Crew.		(c) Ode Record Company Ltd 2003		2003	CD MANU 2014	01:05:34								The Maritime Crew, vocalists: Gavin Asher (and guitar), John Walton (and guitar), Bob Large (and harmonica), Rudy Sunde (and banjo), Lew Black (and mandolin), Frank Winter		yes					
Days, Lena (Editor)	New Zealand Music Services Directory	1	Stellar Night Productions	book or booklet - paperback	601	true	$30	BOMUSDIR15	industry manual - NZ	true		v. : ports. ; 28 cm.	KEEP THE LATEST EDITION - yearbooks & directories		Edition 15 This directory is an invaluable source of information for NZ music contacts under six broad categories: production, media, artists, recording, support and equipment. This comprehensive directory has been updated annually since 1990.		(c) Stellar Night Productions		2006												yes					1170-7011
	Dots & Jigglers - music for 0 to 2 yr olds	1	UCA Recording	CD	550	false			education resource	true		1 sound disc (55 min., 48 sec.) : digital ; 4 3/4 in.			Dots, New Zealand's first album of original music for babies, and its sequel Jigglers, have been hugely popular with teachers, parents and toddlers for many years. Radha and Lester Mohi guide caregiver and child through songs and musical activities.		(c) UCA Recording 1990 & 2002		2002		00:55:48								Radha Sahar, Lester Mohi		yes					
Melbourne, Hirini	He Waiata ma te Katoa - Songs for Everyone	2	Learning Media Limited	Kit	551	false			education resource	true		teachers� guide (40 p. : ill. ; 30 cm.), 1 sound disc (53 min., 30 sec.), 10 flash cards (42 x 30 cm) ; issued in envelope, 43 x 32 cm.			A resource book for teachers of students in years 1-10		(c) Crown 2004		2004	27750											yes	Book, CD, A3 posters -in plastic sleeve	0-47827750-4			
Creative New Zealand	Creative Explorer - an interactive Creative Experience	1	Creative New Zealand	CD ROM	552	false			education resource	true			with CDs in numerical order		An interactive CD-ROM that explores the arts in New Zealand. Contains information in English, Maori and Samoan and covers a range of art forms from breakdancing to Shakespeare.		(c) Creative New Zealand 2000		2000										Maree Sheehan		yes		04-770653-09			
	Moruroa (Atoll of The Great Secret) - At the Cutting Edge of Protest	1	Ode Record Company	CD	554	false			NZ recordings - other genres	true		1 sound disc (ca. 18 min.) : digital ; 4 3/4 in.					(c) Ode Record Company Ltd 1995		1995	CDS MANU 1507	00:18:00								Jaz Coleman, New Zealand String Quartet, Stephen Small (piano & keyboards), royal New Zealand Artillery Band, Dorian Choir		yes					
Bootham, Ivan 	The Death of Venus	1	Sirius Press	Kit	555	false			NZ recordings - other genres	true		1 sound disc (72 min., 54 sec.) : digital ; 4 3/4 in. + 1 libretto (22 p. ; 14 cm.)	booklet and CD stored with audio CDs in numerical order		A music drama by Ivan Bootham composed to a libretto by Ivan Bootham and Jeremy Commons. Includes an appendix with 'The Sick Rose' for unaccompanied choir, and 'Zuweilen' for piano		(c) Ivan Bootham 2000		2000	Sirius 006	01:12:54								Christopher Leach, Nicola Hooper, David Skinner, Linden Loader, Kimberley Jones, Erin Norriss, Rebecca Murphy, Marjorie McKee, James Rodgers, oseph Gardner, Brian Dawkins, Jamie Frater, Christine Archer (piano)		yes	CD with libretto				
	Circles	1	Puffatrain Records	CD	557	false			NZ recordings - other genres	true							(c) 2003		2003	LAF200313									Leonard A Fifield		yes					
	Reflections	1	Puffatrain Records	CD	558	false			NZ recordings - other genres	true							(c) 2003		2003	LAF200311									Leonard A Fifield		yes					
	Days of Steam - New Zealand Railways	1	Puffatrain Records	CD	559	false			NZ recordings - other genres	true					The magic of steam-trains and all the wonderful things that attract so many of us to them inspired this music. Each piece is a ride behind a magnificent machine. Together they are a journey through some of the most spectacular landscapes in the world.		(c) 2003		2003	LAF200316									Len Fifield		yes					
	Peaceful	1	Puffatrain Records	CD	560	false			NZ recordings - other genres	true							(c) 2003		2003	LAF20036									Len Fifield		yes					
	Two Tides	2	Rattle 	CD	568	true	$30	CDRATD012	NZ recordings - other genres	true		1 sound disc (55 min., 15 sec.) : digital ; 4 3/4 in.	Cd in case & card cover	Lidya Tahuna Caravan Park Tairua Te Henga The Ninth Bell Two Worlds Suite: Gone Two Worlds Suite: Okareka Two Worlds Suite: Two Worlds, Three Voices 	One of Aotearoa's most succesful jazz groups teams up with a leading exponent of traditional Maori instruments to create a "very New Zealand" jazz album. The album brings together two distinct musical sensibilities and explores their similarities and differences through improvisation: Maori instrumentation and European jazz forge new paths within the evolving musical landscape of Aotearoa/New Zealand. From intimate conversations between koauau and saxophone to dynamic, emotive group improvisations - this is a journey for performer and audience alike, exploring new territory in the dialogue between Maori and European art forms.				2006	Rattle RAT D012	00:55:15								Chris Mason-Battley (saxophones), David Lines (piano), Graeme Webb (guitars), Sam Giles (bass), Steve Garden (drums), Richard Nunns (te taonga puoro)		yes					
Edinburgh Contemporary Arts Trust (ECAT)	New Zealand, New Music Festival	1	ECAT	Book or booklet - paperback	569	false			Commentary or analysis	true					Booklet includes: programme notes, composer & performer bio's, article by Roger Smith on music in NZ.Artisitc Director - Lyell Cresswell				2001												yes					
Auckland Philharmonia	Auckland Philharmonia Discovery Concerts 2006 - Study guide and CD	1		book or booklet - paperback	570	false			education resource	true			CD in library #5379	includes Harris: Symphony No. 1Margetic: DubinaBuchanan: Ghosts of Denniston																	yes	Book and CD				
Wylie, Julie 	Sing Upon A Rainbow 	2	Pro Arte Publications (NZ)	Kit	572	false			Education resource	true		1 sound cassette, 3 books, 22 transparencies.	3 books, cassette & 22 transparencies in a plastic bag		A music education resource for early childhood. Cassette with user guide, piano book and guitar book, with 22 overhead transparencies of illustrated texts. 		(c) Pro Arte Publications 1992		1992										Janette Riley (soprano); Shane Buckner (baritone, cornet)l Suzanne Court  (guitar); Julie Wylie (piano); Sarah Wylie (sound effects) Louise Shand (young soprano)		yes	3 books, cassette and overhead transparancies	0-908954-06-6			
Wardrop, Radha 	National Anthem in English and Maorir	1	Universal Childrens Audio (UCA)	kit	576	false			education resource	true			Info card, pamphlet & cassette in a plastic bag	1st verse vocal, 1st verse instrumental, 5 verses (the full song) vocal, 5 verses instrumental. 	This resource assists in teaching the NZ National Anthem and can be freely used as an instrumental accompaniment to singing. Recording plus Teachers Notes - pamplhlet contains lyrics and a back-translation by Prof. S Karetu, and background/historical notes.		(c) New Zealand Government. This version (c) UCA 1996		1996	UCA21									English Singers: Danielle White, Annalise Morgan, Jonathon Clark. Maori Singers: Raina Ferris, Rita Tauroa, Whetumarama Katene, Dominique Duffy, Te Puoho Katene, Ariana Tauroa.		yes	Cassette with pamphlet				
Wardrop, Radha or Sahar, Radha	Nga Pihi 1	1	Universal Childrens Audio (UCA)	Kit	577	true	$35	PUBNGAP1	education resource	true		1 sound disc (41 min., 32 sec.) : digital ; 4 3/4 in.	Songbook, CD in envelope		Nga Pihi 1 & 2 won the Tui for Best Children's Album in the 1995 NZ Music Awards. Nga Pihi (The Young Shoots) is a three part collection of simple waiata in Maori - many composed especially for this project. Traditional waiata are also included. New composition by Radha Sahar.		(c) 1995 UCA Music		1995		00:41:32								Doc Ferris (Kai Arahi) Sheryl Rogers, Manny Abraham, Doc & Raina Ferris, Jade Eru, Teresa Kaa (Singers) Dominique Duffy, Te Puoho Katene and Michael Radford of Ngati Toa School (young singers) John O'Conner (Electric Guitar); Hirini Melbourne (Maori Instrument samples)		yes	Songbook with CD 	0-9597964-7-9			
Wardrop, Radha or Sahar, Radha	Nga Pihi 2 	1	Universal Childrens Audio (UCA)	Kit	578	true	$35	PUBNGAP2	education resource	true		1 sound disc (41 min., 27 sec.) : digital ; 4 3/4 in.	Songbook, CD in envelope		Nga Pihi 1 & 2 won the Tui for Best Children's Album in the 1995 NZ Music Awards. Nga Pihi (The Young Shoots) is a three part collection of simple waiata in Maori - many composed especially for this project. Traditional waiata are also included. New composition by Radha Sahar. 		(c) 1995 UCA Music		1995		00:41:27								Doc Ferris (Kai Arahi) Sheryl Rogers, Manny Abraham, Doc & Raina Ferris, Jade Eru, Teresa Kaa (Singers) Dominique Duffy, Te Puoho Katene and Michael Radford of Ngati Toa School (young singers) John O'Conner (Electric Guitar); Hirini Melbourne (Maori Instrument samples)		yes	Songbook with CD 	0-9597964-8-7			
Wardrop, Radha 	Korikori - Busy Bodies	1	Universal Childrens Audio (UCA)	kit	579	false			education resource	true		1 sound cassette : analog, stereo + 1 folded notes sheet	Card, notes & cassette in small plastic bag		Features six original songs, each covering a different aspect of exercise. As with all UCA multi-lingual recordings, the performances are by singers who can professionally represent their own cultures. "Korikori - Busy Bodies" has a dual function: for exercise, and for learning language (designed to be used as a kinesthetic learning aid). It comes with a wordsheet which contains translations, in English and Maori		(c) Universal Childrens Audio 1988		1988										Singers: Doc Ferris, Raina Ferris, Jimmy Nathu, Radha Wardrop, Shiloh Duffy, Dominique Duffy, Awhina Tauroa		yes	cassette, resource information and notes				
